Date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,HashRate,HashRate30d,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2022-11-25,981465,9013,2778305,18620059,939,528696,8449813,41,99979,43528099,21900533,11198788,4066347,15820,5,152329,115,951262,2096,0,13282522,207608,24125918,1321527,3677,34322521,5112859,23222,1669443392,123,1501177.780487804878,3833579.63414634,471530295,107233765100.414078043087960912,0.816011276502,0.603732080001,317507827540.04321527243132398,317497725480.2334494256,234910554127.387494246684235476,389097352797.709271514993469461058036,36950494067222.41,36950494067222.41,0.000000150303,0.0001056,1.74476425482361728,0.0000498,0.82281496108159224,27.75268397,458540.634150306803637036,26477.47569708,437471147.293808927019082704,19386.80976055,320316408.00448154263789434,31055,225928740.7143207953199408657656039339502,260752848.5034335506153029376133331517269058012,768.75,1.460146365,0.004000401,12701586.3721179525,768.75,12701586.3721179525,0.32977781577,88.050638738949,50.678825655778155,65.144927284756,37.49511030817873,1,16522.3887767388,-72.00005890229399,-20.5540977694965,16583.5243445354,13.7887340919977,15931.170922443,16583.5243445354,46876882588.119409169059228606627179,0.000000000041,0.00000352546,0.058249016768,0.000000674178,796.50268397,13160127.006268259303637036,0.10292143979,16611427.08729011,4526226.79934462,282749.16601974,6490209.53019724,10460945.62632317,2382635.6040392,11721659.28727784,13114730.82606462,14189671.52230109,1078388.09416466,3138312.97823344,17442710.74253245,33.7735815621,10739056.67279909,18761740.6052952,19205404.13055654,6337282.05231237,17441379.28769565,19133577.48871908,2170376.22402072,15288647.29413853,19209843.31280388,19169297.04008801,18932514.8804377,17964134.21365846,15963683.47678728,11593191.65823249,793183.24033445,3078475.71759001,7729371.7858412,0,19213993.39421132,19211617.8771281,19186063.62369313,16400797.28493278,18262633.07624876,8968137.41567081,19016227.87113097,12192604.06897883,2928475.67532053,18959985.0691087,17250478.93174281,19216823.41642085,20695567.1875,14217711.33107027,1796973.68966314,29690297922.185175718839767832,2623961.05086983,43354104617.491426653410710404,262820,3.041898148148,792415,218247.40503467,3605968475.497198681703534196,0.572711440342,9462.5610742165736135166696,0.00534858,88.371318163489610904,30.018375920148,0.03606301547378751,0.044179780764697085,16587.61,coinbase-btc-usd-spot
2022-11-26,892687,9010,2781024,18631659,937,529130,8456105,41,100065,43509101,21918307,11207133,4069948,15820,5,152376,115,952117,2093,0,13272163,207180,24123601,1319555,3661,34286577,5107546,23187,1669527919,109,1520866.871559633028,3928346.69724771,428189790,106524711167.575483432455921008,0.812740435671,0.60114498413,316101841086.034587350046854268,316093326178.0183113076,233805318282.575575625036717192,388933326326.922758117384743809570036,36950494067222.41,36950494067222.41,0.000000141459,0.00010184,1.675129630777675232,0.0000481,0.79117964690108188,23.45026892,385725.062034532530664016,13747.75750044,226131931.910183351736394512,13018.51287399,214136848.624128832907258052,23662,200213272.3346683082281907106842043380664,259186621.5466572684620374063608894754957858012,681.25,1.293904998,0.0035449452,11205636.8908807075,681.25,11205636.8908807075,0.32972311331,131.985116201258,51.016544783591996,97.623038182808,37.734482816753115,1,16448.6413077148,-69.4266683759227,-18.8930016439493,16522.3887767388,13.7794296609299,15886.0978489772,16522.3887767388,46890042715.125677428362865642627179,0.000000000041,0.000003519748,0.057895072678,0.000000670082,704.70026892,11591361.952915240030664016,0.103032104298,16611688.1049241,4523767.47368679,237270.65605138,6476201.23600196,10457414.74610003,2373602.35774368,11721366.78818811,13113269.79948258,14184987.15712664,779622.89018253,3140096.49899246,17443270.95843941,33.6994908988,10733827.53328878,18762101.3157152,19206086.03497504,6336455.46863694,17440397.01754944,19134212.50036241,2172666.00300514,15286565.49390375,19210533.69790442,19169958.27172181,18933005.26472717,17963695.29630798,15961182.37920408,11588167.93345659,795370.45806016,3082891.91893348,7725755.27135347,0,19214673.62110849,19212295.79297242,19186609.84385299,16395432.21188573,18260548.59388979,8955383.39786023,19016190.6211193,12185633.04890803,2932891.876664,18959980.77741154,17248096.22107355,19217504.66634441,20695652.34375,14214263.28829454,1796958.28645102,29557522298.758651787438329096,2625281.88380438,43182320038.340050666068030824,230269,2.665150462963,712990,145603.57424727,2394980965.914564188853838596,0.404813617367,6658.6339885482895523629316,0.004385665,72.138230480799028342,29.946197609982,0.0355781179572368,0.04405856188288314,16510.9,coinbase-btc-usd-spot
2022-11-27,855437,9012,2784742,18593169,937,529490,8458027,41,100047,43474160,21874820,11192890,4075139,15824,5,152409,115,952948,2089,0,13244955,207180,24079007,1319938,3658,34244974,5112231,23187,1669617980,136,1151521.441176470588,3021104.21323529,410870173,106358586776.73128340084459169,0.812332752733,0.600684627963,315874237356.33000071267926619,315862951260.2371370648,233575216696.88795977003310134,388848333756.782778061693064836570036,36950494067222.41,36950494067222.41,0.000000113276,0.00007941,1.305188379754267326,0.00003744,0.615366489585691584,17.739806,291572.7068416450073716,11898.48139846,195564282.306917217532013156,12282.57405162,201877256.336049797384364732,22069,249807385.9564690150182237522814030880664,257808642.3121960712397860603185411792859974012,850,1.614342148,0.0044228552,13970660.15352131,850,13970660.15352131,0.329598325765,192.04926513086,51.43793851317299,142.012052311869,38.0361112549428,1,16436.0707688486,-69.91707641948821,-20.231114809359138,16448.6413077148,13.6523712961848,15816.0687431327,16448.6413077148,46901634077.078592668393529658627179,0.00000000004,0.000003473636,0.057092919033,0.000000660798,867.739806,14262232.8603629550073716,0.103131769172,16612028.85112154,4515154.47681179,163096.12806938,6471047.02045415,10450408.46225597,2366233.64403488,11721551.45535293,13113211.28200719,14181780.52074322,758871.84208568,3143369.15289131,17444133.6204191,33.6711811849,10731248.48246828,18763095.56066024,19206941.91751112,6334337.5219743,17439757.44544016,19135400.18648617,2173569.22766984,15284148.53140412,19211381.01754832,19170951.65848466,18934208.23231865,17963660.48136128,15959392.30141558,11586210.83886981,796242.56060814,3081338.16747637,7718238.19642715,0,19215523.30059254,19213142.77796422,19187499.45189734,16393502.06031471,18260247.5492989,8949382.43167693,19017384.83864085,12183503.1480367,2931338.12520689,18960402.17544973,17245871.3271003,19218354.66631165,20695758.59375,14211134.7646169,1796918.99169837,29534287713.442479286603396782,2624095.17784828,43129814047.308683215001090408,223392,2.585555555556,673432,100069.92035724,1644756292.824639815575473864,0.370525372582,6089.9812454117467141490852,0.00447403,73.535473701951701858,29.927166561373,0.03557528927338242,0.0438653023645696,16450.93,coinbase-btc-usd-spot
2022-11-28,931505,9004,2789291,18548551,941,530085,8463188,41,100021,43422255,21817958,11171098,4081723,15833,5,152472,115,954185,2083,0,13163730,205850,23964350,1311932,3629,34139076,5092419,23002,1669699229,139,1335056.446043165468,3445871.03597122,478976074,104951250304.989465496928735053,0.802349876662,0.593014340213,311593224390.965398148702922559,311581787772.3771920062,230297599279.278992950539700188,388350809857.998129500175473689563036,36950494067222.41,36950494067222.41,0.000000122568,0.00008759,1.420060006238905531,0.00003842,0.622887378007749178,22.74525336,368759.271929524911424824,17907.68185879,290329750.109803205801955611,153179.83071283,2483440476.740904930607589447,31073,255317844.7889042445478081094378222059668,257590937.9417926644831246675937365253466662012,868.75,1.6498780735,0.0045202139,14084680.105263719375,868.75,14084680.105263719375,0.330016841158,62.880083781708,51.01683171620244,46.474477632535,37.70638430935362,1,16212.5814161309,-71.68037297330575,-22.069508707143868,16436.0707688486,13.7325831261373,15846.697267329,16436.0707688486,46915896309.938955623400901258627179,0.00000000004,0.000003491708,0.056609593384,0.000000655204,891.49525336,14453439.377193244286424824,0.103270047849,16612199.89112548,4513350.16968999,349142.68764825,6473444.76559217,10445540.38983167,2371725.81272199,11722209.65897123,13113627.18779413,14175530.52209687,893472.45824558,3150399.25123607,17444847.02339009,33.6821349406,10726443.44876186,18764045.59738312,19207826.68113817,6342667.40134394,17438614.22905139,19136673.76380357,2166832.68823478,15279960.7195245,19212249.62138668,19171949.62485066,18935463.68697859,17963293.10346501,15956222.95414866,11583932.74366866,791002.50345481,3073639.55423688,7715175.49078157,0,19216388.8417208,19213975.84065255,19188120.94498451,16381955.88693842,18254306.46620696,8932835.74496859,19017043.04038807,12169351.79455997,2923639.5119674,18960592.87828774,17242261.66541528,19219223.41626251,20695867.1875,14204869.25358732,1796974.8722297,29133601418.76543271403006773,2627596.67744834,42600125061.886255789127427706,259679,3.005543981481,737338,305648.82010945,4955356380.768805586533527005,0.651129199238,10556.4851550661929731882542,0.00588992,95.490807534497710528,29.930543753895,0.03528478911746264,0.043757202333221806,16419.88,coinbase-btc-usd-spot
2022-11-29,955669,9000,2794438,18529338,942,530712,8477898,41,100054,43394467,21787205,11179826,4089661,15807,5,152565,114,955420,2084,0,13217217,207582,23993380,1323703,3647,34161971,5131058,23180,1669785544,131,1365494.717557251908,3523856.92366412,461625257,106409039558.787978746064945161,0.814147810046,0.601419130332,316035861020.953686355012975807,316025088098.6044731721,233458851505.367897296549588882,388179955926.015682159843016334182036,36950494067222.41,36950494067222.41,0.000000130972,0.00008617,1.416896482778391811,0.0000385,0.63305691756954955,23.42829953,385232.391801504583495499,23533.1662376,386956718.93576233038702008,20556.45190709,338010495.596599578566487047,33517,240623291.4291028233525223065341652940332,257371711.6214975328340035228696248809811062012,818.75,1.554854813,0.0042598762,13462736.396365420625,818.75,13462736.396365420625,0.329882872963,89.81843548933,52.19392798462568,66.349776653851,38.55617664236116,1,16443.0368199883,-71.61112732776498,-20.244102466026952,16212.5814161309,13.8697456369572,15672.4850938048,16212.5814161309,46930349749.316148867687326082627179,0.000000000041,0.000003499987,0.057550408798,0.000000666093,842.17829953,13847968.788166925208495499,0.10345600934,16612315.21538291,4514230.07067382,415457.30556696,6471373.91491067,10444234.30335267,2394406.35911347,11723204.83004073,13113980.07515542,14168638.30091054,844515.71206847,3151559.54436095,17445619.40444787,33.6699256898,10722369.43836025,18764364.32573048,19208660.7674551,6340362.72827275,17436643.89921194,19137718.17276285,2169944.8103834,15275143.52980873,19213068.89758452,19172945.13335266,18936172.33749681,17962023.01661956,15952236.67121636,11576860.08187944,794048.10592852,3065239.62134242,7712800.87259226,0,19217210.74871662,19214831.7664191,19189371.24451059,16388152.21692188,18259588.92569482,8940582.1785027,19019656.84531293,12174687.21057553,2925239.57925651,18960325.67627037,17238227.90370833,19220042.16622429,20695969.53125,14198037.38574454,1798924.041826,29579774256.1070906220306358,2630461.61973935,43252777266.940194451916049605,271896,3.146944444444,782719,213987.71935309,3518607948.348181794457368847,0.547560741462,9003.5614330397601701648946,0.00578907,95.189891163489667881,29.902898539691,0.035255990630242456,0.04394770803176824,16206.3,coinbase-btc-usd-spot
2022-11-30,946754,8993,2797309,18533869,943,530947,8486241,41,100086,43423653,21797865,11193253,4093928,15832,5,152650,113,956306,2077,0,13418589,216438,24217892,1364370,3888,34465241,5249768,24042,1669873041,138,1243280.731884057971,3285697.9057971,453426311,111046099985.524929623867684435,0.850801464317,0.628419866586,330155532207.736322100440837135,330143204928.9266633895,243859824182.60220802447682686,388052378909.326881130947225893206136,36950494067222.41,36950494067222.41,0.000000161906,0.00010209,1.753589587405893765,0.00005,0.858844934570425,27.77862908,477150.69749337410425918,30929.03715718,531264937.87169001493008803,34953.83080865,600398410.676814296362483525,34793,253481024.2964193703170452030073173160498,255261668.2192501452606215274635144473565434012,862.5,1.637865157,0.0044873018,14815075.12133983125,862.5,14815075.12133983125,0.329950972796,91.341012472317,54.83368652260372,67.46639407558,40.50131483567712,1,17176.8986914085,-69.91629184997997,-16.17286821383984,16443.0368199883,13.5102257016647,15933.9323360608,16443.0368199883,46944197718.104315792895821581627179,0.000000000041,0.00000351221,0.060328878113,0.000000698251,890.27862908,15292225.81883320535425918,0.103577347594,16612395.5418487,4514193.24433505,293303.56794368,6464851.54162711,10441853.12466697,2412542.50984104,11723431.8148873,13113676.71564154,14166424.92975137,801428.02888288,3157902.46067294,17446548.00177261,33.6344810711,10716073.33188957,18764915.58466713,19209507.59160905,6341956.19260977,17435515.42943175,19138584.09847621,2169106.1071663,15272674.90723853,19213924.55758868,19173880.68306971,18936918.84117016,17961651.16875817,15950795.3815881,11574782.27742048,793325.18406338,3053281.44445591,7703254.09271594,0,19218089.81519995,19215815.86449145,19191401.24535606,16439096.30567706,18283032.98562654,9080429.68936135,19027232.31943059,12222638.59976017,2923281.4093857,18960950.19299379,17237255.81120927,19220904.66615331,20696077.34375,14196964.68865916,1798902.20721467,30899560969.077527430644162695,2635225.01786459,45264993160.925217006049375015,272102,3.149328703704,802160,210430.168726,3614537689.822499261590571,0.517054145269,8881.3866712584265612213865,0.00566197,97.255085083794184745,29.852263476983,0.035381515273358866,0.04493204637554717,16438,coinbase-btc-usd-spot
2022-12-01,1030232,8981,2800537,18513881,940,531412,8493549,41,100078,43397426,21771705,11201151,4099227,15821,5,152794,113,957193,2076,0,13363390,215409,24144788,1357179,3864,34395593,5231367,23932,1669958604,153,1258141.281045751634,3296822.26143791,504413806,109616747748.373020799739269814,0.840529289057,0.620745578863,326027592017.760442181362005325,326014363633.3200309561,240777078166.214841761165610999,387883677894.850568275362177342491936,36950494067222.41,36950494067222.41,0.000000150172,0.00010072,1.708341310519839832,0.00004996,0.847386138538236676,28.90736246,490306.209974070899967926,30465.10845454,516727594.344300197659549774,30434.04136725,516200656.411267703027524725,32929,281033310.52353733847685390238412625,255840109.0220184823982533100493848023565434012,956.25,1.8158036425,0.0049748045,16219235.287773995625,956.25,16219235.287773995625,0.329623229978,79.900255692223,54.797139848614115,59.00773609756,40.46864605219066,1,16961.2918042081,-70.33733664174548,-17.19722945964047,17176.8986914085,13.232956127175,16490.4644694915,17176.8986914085,46959489943.923148998250080761627179,0.000000000041,0.000003505483,0.059457512231,0.000000688166,985.15736246,16709541.497748066524967926,0.103696006694,16613462.00657749,4506306.73473219,320476.4232661,6462759.38258294,10441904.88803196,2426538.19657123,11724161.85500956,13114839.3654625,14165103.76086663,754398.19960917,3176883.59542585,17447287.13562504,33.6219235525,10709864.90176641,18765586.28814139,19210474.5209246,6335971.88134789,17434685.72584287,19139715.89457929,2173008.71448358,15268546.28985679,19214881.87636071,19175023.06288477,18937874.52156381,17961359.27826791,15948201.08668369,11569322.59922589,796820.30867975,3051399.1367971,7701794.67309005,0,19219043.56759162,19216745.72215266,19192130.80485681,16429927.4561777,18278093.11707157,9064353.07211564,19026828.26631276,12211895.86235467,2921399.10746393,18961178.70990212,17234754.23240541,19221860.91609325,20696196.875,14195680.43198679,1799322.35911181,30518831582.731526655536407661,2625970.75697197,44539856278.318815133259746957,286994,3.321689814815,841765,240573.20905375,4080432399.035411755269085375,0.525491040155,8913.0068725657910750762555,0.00559181,94.844321123688895661,29.813517459951,0.035384336523888726,0.044935807510198954,17167.33,coinbase-btc-usd-spot
2022-12-02,970221,8992,2803400,18531786,936,531848,8511727,41,100252,43438671,21795459,11224109,4105184,15886,5,152895,114,957988,2070,0,13404338,216280,24198981,1362821,3878,34455807,5254787,24076,1670044597,125,1390537.288,3637925.944,454740743,110331575851.72865228959623768,0.84670015577,0.625124102194,328228712887.560505348089235536,328218277160.8429254864,242333343226.35382208618172168,387656374751.592879229347136707031936,36950494067222.41,36950494067222.41,0.000000168548,0.0001079,1.84240427588816976,0.00005139,0.877489858553225616,29.29651241,500241.146735818620445104,17058.2329188,291271188.77380402694638272,20088.99719893,343021819.625709891071031792,29758,229602379.0542711506187623164915181619336,256047000.7170308046157565122576090727401090012,781.25,1.483439424,0.0040642176,13339929.01332375,781.25,13339929.01332375,0.32872589252,99.243385587694,55.55911581186456,73.272021850223,41.01964804645699,1,17075.1091370544,-69.82284220612479,-15.252789429858996,16961.2918042081,13.2955604043378,16115.5903420222,16961.2918042081,46976199485.420897064775048687627179,0.000000000041,0.000003530218,0.060278862166,0.000000697672,810.54651241,13840170.160059568620445104,0.103832845527,16614358.54357553,4502463.33299016,329104.83725611,6461544.40162845,10433004.25139132,2420460.3089188,11724525.52335883,13113965.76424173,14162349.46006585,761251.33861795,3189692.51587025,17448495.04841278,33.6142365124,10698638.30813156,18765354.52587569,19211240.03143703,6318980.20261734,17433261.89469505,19140483.46347178,2167925.23440987,15266260.78937729,19215657.06134162,19175857.8372105,18938062.06803224,17960407.66975228,15945238.15590955,11563250.95196128,793625.69654973,3055987.74093512,7683048.831202,0,19219826.02896116,19217539.46748242,19193042.97419027,16431591.99135548,18280064.84367822,9058210.49566325,19028098.98741482,12210574.32369039,2915987.70586491,18961199.79195921,17233277.79622191,19222642.16603319,20696294.53125,14192198.78955095,1798944.50497405,30717173753.93620568396543832,2623618.46313901,44798571592.089532196529132144,271522,3.142615740741,834063,193691.92266267,3307310718.430990726408639248,0.44506127946,7599.469919456567759622624,0.00532045,90.84726440824108248,29.781472247836,0.035387793203323935,0.04495336265406459,16980.08,coinbase-btc-usd-spot
2022-12-03,938854,8990,2804014,18529489,935,532072,8511200,41,100235,43441848,21799979,11224292,4105711,15879,5,152902,115,958401,2070,0,13351095,215174,24159861,1355815,3854,34420797,5231956,23916,1670134351,131,1316957.916030534351,3448510.47328244,451754872,109119408297.143278926710039211,0.838232388894,0.618698126639,324867019678.677791273669983443,324856053318.1220493516,239783882304.234957098671181592,387561998299.092440911531472850856336,36950494067222.41,36950494067222.41,0.00000012947,0.00008938,1.510477969902309234,0.00004416,0.746282246038106688,22.33636235,377473.520445629594454855,9371.29606338,158370287.012393428594267434,14460.13076202,244369086.573482898285948786,23838,240623291.4291028233525223065341652940332,254057699.7326238796036670004366147515977090012,818.75,1.554578289,0.0042591186,13836471.669920739375,818.75,13836471.669920739375,0.328713436952,184.473121812719,55.496169891526826,136.15934720855,40.96164357578551,1,16899.5073831093,-68.51313856159972,-16.331248860554425,17075.1091370544,13.2071222145102,16209.4295733489,17075.1091370544,46990039655.580956633395493791627179,0.00000000004,0.000003495449,0.05907136049,0.000000683696,841.08636235,14213945.190366368969454855,0.103846319743,16590130.77931759,4501881.34056002,223369.73631013,6456957.93512927,10430070.20248912,2413636.62742667,11725012.50537859,13114616.11807885,14159120.34641268,706801.59783661,3191485.25711264,17449296.79547903,33.5889461494,10699311.74273726,18766257.3471976,19212050.46812977,6319009.90781566,17433832.80139252,19141336.79493368,2169201.81973575,15265996.81688464,19216476.45300006,19176721.93845414,18938963.7445897,17961211.41027838,15945162.20833892,11563683.29486781,794350.94561429,3068211.75943548,7684558.39299039,0,19220642.55923393,19218333.14912182,19193566.38895448,16425054.2894023,18276526.61447754,9046302.92046644,19027616.68920077,12201964.80702231,2918211.71734957,18962080.97766524,17233428.38758317,19223460.91598951,20696396.875,14188808.99119544,1798931.85986793,30401062247.548627692210754749,2624181.80496917,44347379787.697577573665240281,249912,2.8925,780203,104207.38114632,1761053407.056719710039852776,0.290820313052,4914.7200275804319231325836,0.00431797,72.971565895044464121,29.743385273424,0.03519708822367302,0.044935711597534754,17093.28,coinbase-btc-usd-spot
2022-12-04,842351,8987,2805968,18491819,935,532199,8518494,41,100252,43401769,21766355,11226295,4109681,15863,5,152880,115,958826,2073,0,13385288,216586,24181577,1365926,3889,34436485,5266527,24084,1670219909,140,1080676.228571428571,2875689.75714286,402596566,110537709689.93815461942916308,0.84968361727,0.626955143608,329153600280.109953829276636992,329141428179.8156487,242872215655.601562911964719064,387383719763.573551062668553280043636,36950494067222.41,36950494067222.41,0.000000109683,0.00007658,1.311180933357276912,0.00003744,0.641037008943542016,16.59440938,284124.747706726963694832,8809.32032527,150830671.798521139194845928,10400.73693837,178078453.466381343367395768,21601,257154662.6363697256158666537332315440332,254755741.4908138858304305257446367125626690012,875,1.661305749,0.0045515226,14981500.6096581,875,14981500.6096581,0.32876138941,196.517140502191,56.668230901471986,145.00389267337,41.813727039933,1,17121.7149824664,-65.17126322099483,-19.073986045369978,16899.5073831093,13.6184074477452,16054.7354494448,16899.5073831093,47004253600.771323002364948646627179,0.00000000004,0.000003467152,0.059363595437,0.000000687079,891.59440938,15265625.357364826963694832,0.103925133901,16590331.95724491,4491348.20942744,155124.2262714,6455995.19692595,10424492.84977298,2373608.14642217,11722227.62106076,13056807.50008829,14156275.48187236,699161.31017231,3194860.82820451,17450129.82866863,33.582409427,10699200.69604156,18766974.69070737,19212919.49242001,6320219.38621386,17433509.23447045,19142545.87518091,2167178.9075282,15265630.30596415,19217350.46230751,19177867.7197087,18939971.74561819,17961280.49182705,15944448.83439742,11562123.5830573,792326.64340674,3066321.99432299,7688521.50986697,0,19221520.42818043,19219239.92785208,19194824.38609562,16432671.68785061,18282355.44905373,9067885.14447747,19030447.54589632,12211034.06963179,2916321.95223708,18962353.52079295,17231891.98090542,19224335.91595128,20696506.25,14185040.21964601,1798894.54376042,30800159661.779842147822299888,2622736.11616885,44905740255.26393561129185164,216703,2.508136574074,659123,97825.23736517,1674935832.258563084684055288,0.301001427825,5153.66065653508124008758,0.00419426,71.812924282359522864,29.671613319768,0.03521830994115062,0.04399937560346996,16888.52,coinbase-btc-usd-spot
2022-12-05,960563,8955,2808069,18447260,938,532470,8521281,41,100231,43354720,21717374,11223294,4113321,15819,5,152910,116,959552,2049,0,13318470,215661,24093111,1360303,3838,34356960,5249875,23921,1670340738,146,1247298,3322898.85616438,485143233,109647429187.52447498968659219,0.84468600446,0.622972889593,326086201568.4154721275032762,326073185157.2399784345,240495121470.900721474308982425,386044281361.916880896685631247821036,36950494067222.41,36950494067222.41,0.0000001179,0.00007862,1.33350147746834919,0.00003694,0.62655233499975603,21.4701627,364162.98247183720694115,21409.80326639,363139204.884733572575720055,20500.57273133,347717425.924394629962662085,29486,268175577.6562207915123310059109742279834,254478331.8084460694546574495604402677722890012,912.5,1.732422349,0.0047463626,15477233.50534048125,912.5,15477233.50534048125,0.330596677887,82.348196845804,56.47588957570738,60.733448726398,41.65210259851266,1,16961.3517866745,-65.61453240234171,-20.3074004772744,17121.7149824664,13.3759900729035,16253.8568614261,17121.7149824664,47019519226.128687829328643478627179,0.00000000004,0.000003482682,0.05907098859,0.000000683692,933.9701627,15841396.48781231845694115,0.1039894996,16590879.77310164,4534358.83693162,267970.40083152,6464545.43049262,10419934.42241407,2317975.47316542,11721683.58275457,12878343.90542457,14150847.10959355,769122.36382299,3240891.70070678,17451028.30795097,33.6252894664,10699105.20551675,18768036.03801425,19213838.95345228,6355803.25785791,17433487.01529296,19143818.00256578,2166014.20239968,15264474.03957999,19218263.6232365,19179073.15622846,18941261.3110488,17961849.74654093,15943870.76200164,11560744.90954699,791164.12564084,3087853.78505716,7690881.57485397,0,19222430.95750158,19220129.31330834,19195578.68352807,16426531.66041065,18279207.89565177,9053792.20663521,19030561.62850719,12202458.91170851,2927853.73547906,18962869.91292607,17230214.66124291,19225248.4159076,20696620.3125,14179006.74991265,1798897.44801862,30511732443.99481882694387919,2620617.27986183,44449211581.974518458995184335,273083,3.16068287037,775837,233462.89478453,3959846287.575788723202745485,0.539798198363,9155.7071362479462111138435,0.0055072,93.4095565595738064,29.643048536056,0.035160994421006946,0.04393216476517402,17108.9,coinbase-btc-usd-spot
