Date,DiffLast,DiffMean,CapAct1yrUSD,HashRate,Open,Close,Rate
2022-02-23,27967152532434.0,27967152532434.0,274756694162.0,208538204.6,38285.28125,37308.26873,1.83
2022-02-24,27967152532434.0,27967152532434.0,278953039418.0,183513620.2,37278.56641,38283.7904,1.83
2022-02-25,27967152532434.0,27967152532434.0,285678156511.0,186294129.8,38333.74609,39323.77022,1.83
2022-02-26,27967152532434.0,27967152532434.0,282602943988.0,173781837.5,39213.08203,39056.57815,1.83
2022-02-27,27967152532434.0,27967152532434.0,272186620734.0,189074637.4,39098.69922,37664.77928,1.83
2022-02-28,27967152532434.0,27967152532434.0,312753039142.0,214099221.9,37706.0,43179.25451,1.83
2022-03-01,27967152532434.0,27967152532434.0,321222242823.0,225221260.3,43194.50391,44334.45758,1.72
2022-03-02,27967152532434.0,27967152532434.0,318606231447.0,189074637.4,44357.61719,43984.58493,1.86
2022-03-03,27550332084344.0,27837600231001.0,308040839849.0,204804563.2,43925.19531,42492.77446,1.86
2022-03-04,27550332084344.0,27550332084344.0,283333657530.0,190365287.1,42458.14063,39106.40522,1.74
2022-03-05,27550332084344.0,27550332084344.0,285165909328.0,168452736.3,39148.44922,39383.88484,1.78
2022-03-06,27550332084344.0,27550332084344.0,276574468218.0,179409010.7,39404.19922,38399.34263,1.86
2022-03-07,27550332084344.0,27550332084344.0,274599912260.0,202691097.0,38429.30469,38146.73427,1.94
2022-03-08,27550332084344.0,27550332084344.0,279050432972.0,202691097.0,38059.90234,38725.47726,1.98
2022-03-09,27550332084344.0,27550332084344.0,302217917152.0,188995751.6,38742.81641,41989.40282,2.0
2022-03-10,27550332084344.0,27550332084344.0,284589929522.0,198582492.4,41974.07031,39482.25847,2.14
2022-03-11,27550332084344.0,27550332084344.0,279724771092.0,188995751.6,39439.96875,38825.36442,2.15
2022-03-12,27550332084344.0,27550332084344.0,279009558464.0,213647371.4,38794.46484,38951.13002,2.19
2022-03-13,27550332084344.0,27550332084344.0,269555179824.0,206799699.7,38884.72656,37808.3174,2.2
2022-03-14,27550332084344.0,27550332084344.0,282624453463.0,209538768.8,37846.31641,39649.04532,2.14
2022-03-15,27550332084344.0,27550332084344.0,280186387174.0,190365287.1,39664.25,39356.8139,2.32
2022-03-16,27550332084344.0,27550332084344.0,291427261619.0,212277837.8,39335.57031,41101.76858,2.38
2022-03-17,27452707696466.0,27517790621718.0,289611271943.0,217498770.5,41140.84375,40966.41693,2.32
2022-03-18,27452707696466.0,27452707696466.0,295091939107.0,195149455.6,40944.83984,41826.11607,2.34
2022-03-19,27452707696466.0,27452707696466.0,297555319436.0,211525633.0,41794.64844,42193.16154,2.48
2022-03-20,27452707696466.0,27452707696466.0,290953066380.0,210160950.4,42191.40625,41294.72351,2.46
2022-03-21,27452707696466.0,27452707696466.0,289262061793.0,208796269.8,41246.13281,41064.42965,2.41
2022-03-22,27452707696466.0,27452707696466.0,297710130244.0,203337543.3,41074.10547,42383.16952,2.35
2022-03-23,27452707696466.0,27452707696466.0,300102979237.0,197878816.9,42364.37891,42734.20004,2.32
2022-03-24,27452707696466.0,27452707696466.0,308082296248.0,195149455.6,42886.65234,43974.59359,2.32
2022-03-25,27452707696466.0,27452707696466.0,312743537891.0,212890313.6,43964.54688,44347.03428,2.32
2022-03-26,27452707696466.0,27452707696466.0,313290048964.0,219713722.6,44349.85938,44519.92686,2.32
2022-03-27,27452707696466.0,27452707696466.0,327807260097.0,178773276.3,44505.35547,46777.20563,2.32
2022-03-28,27452707696466.0,27452707696466.0,330814864332.0,216984359.4,46821.85156,47223.65289,2.32
2022-03-29,27452707696466.0,27452707696466.0,332938004341.0,206066906.5,47100.4375,47463.70968,2.32
2022-03-30,27452707696466.0,27452707696466.0,330153091479.0,184232002.7,47456.89844,47123.29715,2.32
2022-03-31,28587155782195.0,28356977909728.0,318891993979.0,194529355.8,47062.14844,45562.21067,3.12
2022-04-01,28587155782195.0,28587155782195.0,323579021721.0,200371607.0,45554.16406,46250.33629,2.39
2022-04-02,28587155782195.0,28587155782195.0,320756625220.0,191845155.0,46285.5,45939.89735,2.42
2022-04-03,28587155782195.0,28587155782195.0,324157270653.0,197529456.3,45859.12891,46440.54385,2.54
2022-04-04,28587155782195.0,28587155782195.0,325539024776.0,224529884.6,46445.27344,46663.00418,2.61
2022-04-05,28587155782195.0,28587155782195.0,318840097323.0,206055906.3,46624.50781,45693.03506,2.66
2022-04-06,28587155782195.0,28587155782195.0,302038465503.0,213161284.0,45544.35547,43304.9372,2.72
2022-04-07,28587155782195.0,28587155782195.0,301952477486.0,196108379.9,43207.5,43569.04717,2.79
2022-04-08,28587155782195.0,28587155782195.0,292470551697.0,190424080.6,43505.13672,42222.06898,2.72
2022-04-09,28587155782195.0,28587155782195.0,295086522257.0,217424508.9,42282.07813,42680.99474,2.7
2022-04-10,28587155782195.0,28587155782195.0,292017773908.0,198950530.6,42781.08984,42264.46339,2.83
2022-04-11,28587155782195.0,28587155782195.0,272247045920.0,194687305.6,42201.03906,39544.02518,2.83
2022-04-12,28587155782195.0,28587155782195.0,276918528467.0,217424508.9,39533.71484,40096.36697,2.85
2022-04-13,28587155782195.0,28587155782195.0,283825965080.0,198950530.6,40123.57031,41152.75545,2.93
2022-04-14,28225928151211.0,28338484586953.0,276033375408.0,194402491.3,41160.21875,39916.49638,2.85
2022-04-15,28225928151211.0,28225928151211.0,278905887478.0,221692722.4,39939.40234,40527.33196,2.9
2022-04-16,28225928151211.0,28225928151211.0,277663967931.0,188017879.8,40552.31641,40439.58812,2.9
2022-04-17,28225928151211.0,28225928151211.0,272136804524.0,231514551.7,40417.77734,39704.78398,2.81
2022-04-18,28225928151211.0,28225928151211.0,279565901268.0,188017879.8,39721.20313,40818.8786,2.77
2022-04-19,28225928151211.0,28225928151211.0,283636674582.0,173986693.6,40828.17578,41489.6638,2.82
2022-04-20,28225928151211.0,28225928151211.0,282917705748.0,224498959.6,41501.74609,41395.64458,2.85
2022-04-21,28225928151211.0,28225928151211.0,277695198937.0,237127026.1,41371.51563,40457.49594,2.89
2022-04-22,28225928151211.0,28225928151211.0,272715327279.0,189420997.4,40525.86328,39737.9735,2.99
2022-04-23,28225928151211.0,28225928151211.0,270641305299.0,228708314.4,39738.72266,39582.45487,2.97
2022-04-24,28225928151211.0,28225928151211.0,269006148794.0,239933263.3,39478.375,39511.64569,2.93
2022-04-25,28225928151211.0,28225928151211.0,275037939786.0,227305196.8,39472.60547,40473.74832,3.05
2022-04-26,28225928151211.0,28225928151211.0,257649206165.0,196436589.4,40448.42188,38072.80087,3.12
2022-04-27,29794407589312.0,28816414527908.0,264891189684.0,243520196.0,38120.30078,39218.53762,3.05
2022-04-28,29794407589312.0,29794407589312.0,267828145393.0,195503621.3,39241.42969,39747.98943,2.99
2022-04-29,29794407589312.0,29794407589312.0,260265823604.0,222163205.9,39768.61719,38609.50591,2.91
2022-04-30,29794407589312.0,29794407589312.0,252412017183.0,222163205.9,38605.85938,37714.09498,2.84
2022-05-01,29794407589312.0,29794407589312.0,256932531071.0,247341701.3,37713.26563,38459.22698,2.93
2022-05-02,29794407589312.0,29794407589312.0,258081279214.0,236974085.3,38472.1875,38566.06289,2.88
2022-05-03,29794407589312.0,29794407589312.0,252769477680.0,222163205.9,38528.10938,37704.40532,2.98
2022-05-04,29794407589312.0,29794407589312.0,265802838308.0,216238853.3,37748.01172,39641.85218,2.89
2022-05-05,29794407589312.0,29794407589312.0,243950475502.0,232530821.9,39695.74609,36502.02456,2.84
2022-05-06,29794407589312.0,29794407589312.0,240886663483.0,210314500.7,36573.18359,36042.99956,2.78
